N	X	Y	Z	FIELD_VALUE
7	0.0890823892	0.4469177837	0.6733601684	0.0041295284
7	0.0864752995	0.4508285283	0.6754601511	0.0041337239
7	0.0838682097	0.4547392728	0.6775601337	0.0041293901
7	0.0812120236	0.4586460170	0.6796053214	0.0041161926
7	0.0785439967	0.4625509497	0.6816385210	0.0040940614
7	0.0758544308	0.4664536358	0.6836475117	0.0040630245
7	0.0731446149	0.4703580196	0.6856257564	0.0040233181
7	0.0704184786	0.4742655005	0.6875752542	0.0039753261
7	0.0676788883	0.4781786938	0.6894941941	0.0039196215
7	0.0649291682	0.4821007247	0.6913803225	0.0038569057
7	0.0621732443	0.4860354034	0.6932307157	0.0037879967
7	0.0594157919	0.4899873793	0.6950415468	0.0037138591
7	0.0566624854	0.4939623276	0.6968078586	0.0036355576
7	0.0539203410	0.4979671866	0.6985232348	0.0035542032
7	0.0511981897	0.5020104470	0.7001793462	0.0034709883
7	0.0485073722	0.5061024906	0.7017653623	0.0033871108
7	0.0458626267	0.5102558512	0.7032672560	0.0033037987
7	0.0432834263	0.5144854805	0.7046668019	0.0032221685
7	0.0407956222	0.5188085675	0.7059405823	0.0031432673
7	0.0384332790	0.5232434808	0.7070593523	0.0030679962
7	0.0362398113	0.5278070276	0.7079886033	0.0029969914
7	0.0340463436	0.5323705744	0.7089178542	0.0029307436
7	0.0322898754	0.5371850920	0.7094036598	0.0028690792
7	0.0308541273	0.5421246646	0.7096037048	0.0028114269
7	0.0297638009	0.5471550185	0.7095171328	0.0027569268
7	0.0290052039	0.5522347883	0.7091689418	0.0027046797
7	0.0285278896	0.5573290040	0.7086015750	0.0026537720
7	0.0282603215	0.5624162254	0.7078603920	0.0026035517
7	0.0281273396	0.5674871281	0.7069834489	0.0025535939
7	0.0280609756	0.5725394156	0.7059981803	0.0025036583
7	0.0280046189	0.5775734046	0.7049227521	0.0024536747
7	0.0279134020	0.5825894394	0.7037686977	0.0024035772
7	0.0277528858	0.5875868578	0.7025436214	0.0023534163
7	0.0274972184	0.5925636780	0.7012526287	0.0023032416
7	0.0271236902	0.5975160276	0.6998978307	0.0022531593
7	0.0266213413	0.6024404922	0.6984843029	0.0022032874
7	0.0259835508	0.6073332555	0.6970163596	0.0021537647
7	0.0252077493	0.6121906552	0.6954982793	0.0021047432
7	0.0242948547	0.6170095642	0.6939344677	0.0020564300
7	0.0233819601	0.6218284733	0.6923706562	0.0020090621
7	0.0222235837	0.6265690141	0.6907316918	0.0019628858
7	0.0209359508	0.6312635938	0.6890572694	0.0019181881
7	0.0195344081	0.6359147431	0.6873533752	0.0018753143
7	0.0180297081	0.6405238855	0.6856235049	0.0018346937
7	0.0164326074	0.6450927914	0.6838698984	0.0017968194
7	0.0147543792	0.6496235319	0.6820931858	0.0017622678
7	0.0130073141	0.6541181644	0.6802912952	0.0017317107
7	0.0112060698	0.6585781874	0.6784570429	0.0017059198
7	0.0093723216	0.6630029901	0.6765704439	0.0016858233
7	0.0075415996	0.6674250236	0.6746744365	0.0016724596
7	0.0055964062	0.6722080608	0.6722080608	0.0016669703
7	0.0067587778	0.6739567067	0.6739567067	0.0016680424
7	0.0081328645	0.6774647441	0.6774647441	0.0016757013
7	0.0091766618	0.6810292395	0.6810292395	0.0016898347
7	0.0099444706	0.6846286309	0.6846286309	0.0017093838
7	0.0106699964	0.6882324053	0.6882324053	0.0017333656
7	0.0112944816	0.6918456300	0.6918456300	0.0017608871
7	0.0118408981	0.6954651739	0.6954651739	0.0017911355
7	0.0123229609	0.6990892864	0.6990892864	0.0018233596
7	0.0127497620	0.7027168619	0.7027168619	0.0018568567
7	0.0131277989	0.7063471412	0.7063471412	0.0018909626
7	0.0134618717	0.7099795758	0.7099795758	0.0019250452
7	0.0137545449	0.7136137958	0.7136137958	0.0019585116
7	0.0139834158	0.7172503041	0.7172503041	0.0019907678
7	0.0142122866	0.7208868124	0.7208868124	0.0020212781
7	0.0144089794	0.7245242620	0.7245242620	0.0020495513
7	0.0145753668	0.7281624678	0.7281624678	0.0020750769
7	0.0147129265	0.7318012756	0.7318012756	0.0020974590
7	0.0148243791	0.7354405301	0.7354405301	0.0021163026
7	0.0149110217	0.7390801221	0.7390801221	0.0021312992
7	0.0149746667	0.7427199515	0.7427199515	0.0021421690
7	0.0150239534	0.7463598924	0.7463598924	0.0021488040
7	0.0150239534	0.7500000000	0.7500000000	0.0021510217
7	0.0156852663	0.7511336273	0.7488663727	0.0021522324
7	0.0231100000	0.7500000000	0.7500000000	0.0021831925
8	0.0231100000	0.2500000000	0.2500000000	0.0021831925
8	0.0156852663	0.2488663727	0.2511336273	0.0021522324
8	0.0179428807	0.2455949858	0.2544050142	0.0021692710
8	0.0203266114	0.2423686414	0.2576313586	0.0022043751
8	0.0227410548	0.2391537363	0.2608462637	0.0022550669
8	0.0251761716	0.2359466368	0.2640533632	0.0023191661
8	0.0276188940	0.2327424307	0.2672575693	0.0023947109
8	0.0300630299	0.2295387635	0.2704612365	0.0024799622
8	0.0325053531	0.2263344051	0.2736655949	0.0025732071
8	0.0349440020	0.2231286479	0.2768713521	0.0026729618
8	0.0373747301	0.2199198842	0.2800801158	0.0027777567
8	0.0398054582	0.2167111206	0.2832888794	0.0028861824
8	0.0422318284	0.2135007083	0.2864992917	0.0029969239
8	0.0446540939	0.2102887464	0.2897112536	0.0031087251
8	0.0470727524	0.2070754259	0.2929245741	0.0032204063
8	0.0494885193	0.2038610178	0.2961389822	0.0033308770
8	0.0519023283	0.2006458745	0.2993541255	0.0034391521
8	0.0543153582	0.1974304388	0.3025695612	0.0035443696
8	0.0567290897	0.1942152663	0.3057847337	0.0036458096
8	0.0591454473	0.1910010803	0.3089989197	0.0037429126
8	0.0615675558	0.1877890593	0.3122109407	0.0038353059
8	0.0640114362	0.1845852947	0.3154147053	0.0039227767
8	0.0664553166	0.1813815300	0.3186184700	0.0040053393
8	0.0689159580	0.1781841865	0.3218158135	0.0040832000
8	0.0713999444	0.1749958814	0.3250041186	0.0041567856
8	0.0739142775	0.1718194922	0.3281805078	0.0042266355
8	0.0764686221	0.1686591053	0.3313408947	0.0042935758
8	0.0790750870	0.1655200682	0.3344799318	0.0043585023
8	0.0817485646	0.1624093380	0.3375906620	0.0044224625
8	0.0845066679	0.1593357705	0.3406642295	0.0044865103
8	0.0873686653	0.1563100691	0.3436899309	0.0045517643
8	0.0903533868	0.1533442467	0.3466557533	0.0046192623
8	0.0934760583	0.1504503143	0.3495496857	0.0046899005
8	0.0967452503	0.1476384509	0.3523615491	0.0047643508
8	0.1001612681	0.1449152552	0.3550847448	0.0048429899
8	0.1037166970	0.1422827950	0.3577172049	0.0049258538
8	0.1073986675	0.1397387962	0.3602612038	0.0050126307
8	0.1111916792	0.1372777162	0.3627222838	0.0051026919
8	0.1150799733	0.1348921412	0.3651078588	0.0051951315
8	0.1190490160	0.1325740096	0.3674259904	0.0052889435
8	0.1230862069	0.1303154861	0.3696845139	0.0053828417
8	0.1271814208	0.1281098127	0.3718901873	0.0054756482
8	0.1313605887	0.1259843336	0.3740156664	0.0055661037
8	0.1355397565	0.1238588544	0.3761411456	0.0056529997
8	0.1397557361	0.1217700410	0.3782299590	0.0057351909
8	0.1440035008	0.1197136773	0.3802863227	0.0058116231
8	0.1482789062	0.1176861572	0.3823138428	0.0058813442
8	0.1525784075	0.1156842761	0.3843157239	0.0059435078
8	0.1568989568	0.1137051827	0.3862948173	0.0059973952
8	0.1612377678	0.1117461668	0.3882538332	0.0060423429
8	0.1655922028	0.1098045613	0.3901954387	0.0060778561
8	0.1699600455	0.1078780727	0.3921219273	0.0061035299
8	0.1743357868	0.1059605671	0.3940394329	0.0061190664
8	0.1787292443	0.1040634246	0.3959365754	0.0061242715
8	0.1831227017	0.1021662822	0.3978337178	0.0061190516
8	0.1875262053	0.1002808216	0.3997191784	0.0061034101
8	0.1919297422	0.0983953999	0.4016046001	0.0060774433
8	0.1963324365	0.0965089945	0.4034910055	0.0060413360
8	0.2007323549	0.0946193536	0.4053806464	0.0059953566
8	0.2051273407	0.0927239820	0.4072760180	0.0059398249
8	0.2095151878	0.0908203584	0.4091796416	0.0058752390
8	0.2139030348	0.0889167348	0.4110832652	0.0058020218
8	0.2182732423	0.0869929295	0.4130070705	0.0057207466
8	0.2226299528	0.0850538780	0.4149461220	0.0056320295
8	0.2269711798	0.0830975402	0.4169024598	0.0055365455
8	0.2312948717	0.0811218814	0.4188781186	0.0054350083
8	0.2355988899	0.0791248593	0.4208751407	0.0053282094
8	0.2398810435	0.0771044721	0.4228955279	0.0052170373
8	0.2441390026	0.0750586775	0.4249413225	0.0051024044
8	0.2483701406	0.0729852457	0.4270147543	0.0049852728
8	0.2525712973	0.0708815525	0.4291184475	0.0048667013
8	0.2567384146	0.0687442762	0.4312557238	0.0047478344
8	0.2609055319	0.0666069998	0.4333930002	0.0046299266
8	0.2649974403	0.0643982611	0.4356017389	0.0045143219
8	0.2690341534	0.0621393106	0.4378606894	0.0044024909
8	0.2730009610	0.0598192670	0.4401807330	0.0042960490
8	0.2768729706	0.0574204851	0.4425795149	0.0041966773
8	0.2806075388	0.0549151142	0.4450848858	0.0041062041
8	0.2841749924	0.0522908007	0.4477091993	0.0040264646
8	0.2873956318	0.0494510605	0.4505489395	0.0039589779
8	0.2900368777	0.0463265935	0.4536734065	0.0039044378
8	0.2917620910	0.0428969867	0.4571030133	0.0038616469
8	0.2924373392	0.0392883299	0.4607116701	0.0038276135
8	0.2925854724	0.0356497296	0.4643502704	0.0037992934
8	0.2920161874	0.0320319484	0.4679680516	0.0037750271
8	0.2914015596	0.0284178787	0.4715821213	0.0037542380
8	0.2908592635	0.0247980249	0.4752019751	0.0037366883
8	0.2903878664	0.0211732110	0.4788267890	0.0037221434
8	0.2899779179	0.0175446638	0.4824553362	0.0037103330
8	0.2896939301	0.0139100993	0.4860899007	0.0037011092
8	0.2894850008	0.0102729908	0.4897270092	0.0036942321
8	0.2893405887	0.0066343158	0.4933656842	0.0036895582
8	0.2892634047	0.0029946173	0.4970053827	0.0036869287
8	0.2892424250	0.0000000000	0.5000000000	0.0036862611
8	0.2892634047	-0.0029946173	0.5029946173	0.0036869287
8	0.2893405887	-0.0066343158	0.5066343158	0.0036895582
8	0.2894850008	-0.0102729908	0.5102729908	0.0036942321
8	0.2896939301	-0.0139100993	0.5139100993	0.0037011092
8	0.2899779179	-0.0175446638	0.5175446638	0.0037103330
8	0.2903878664	-0.0211732110	0.5211732110	0.0037221434
8	0.2908592635	-0.0247980249	0.5247980249	0.0037366883
8	0.2914015596	-0.0284178787	0.5284178787	0.0037542380
8	0.2920161874	-0.0320319484	0.5320319484	0.0037750271
8	0.2925854724	-0.0356497296	0.5356497296	0.0037992934
8	0.2924373392	-0.0392883299	0.5392883299	0.0038276135
8	0.2917620910	-0.0428969867	0.5428969867	0.0038616469
8	0.2900368777	-0.0463265935	0.5463265935	0.0039044378
8	0.2873956318	-0.0494510605	0.5494510605	0.0039589779
8	0.2841749924	-0.0522908007	0.5522908007	0.0040264646
8	0.2806075388	-0.0549151142	0.5549151142	0.0041062041
8	0.2768729706	-0.0574204851	0.5574204851	0.0041966773
8	0.2730009610	-0.0598192670	0.5598192670	0.0042960490
8	0.2690341534	-0.0621393106	0.5621393106	0.0044024909
8	0.2649974403	-0.0643982611	0.5643982611	0.0045143219
8	0.2609055319	-0.0666069998	0.5666069998	0.0046299266
8	0.2567384146	-0.0687442762	0.5687442762	0.0047478344
8	0.2525712973	-0.0708815525	0.5708815525	0.0048667013
8	0.2483701406	-0.0729852457	0.5729852457	0.0049852728
8	0.2441390026	-0.0750586775	0.5750586775	0.0051024044
8	0.2398810435	-0.0771044721	0.5771044721	0.0052170373
8	0.2355988899	-0.0791248593	0.5791248593	0.0053282094
8	0.2312948717	-0.0811218814	0.5811218814	0.0054350083
8	0.2269711798	-0.0830975402	0.5830975402	0.0055365455
8	0.2226299528	-0.0850538780	0.5850538780	0.0056320295
8	0.2182732423	-0.0869929295	0.5869929295	0.0057207466
8	0.2139030348	-0.0889167348	0.5889167348	0.0058020218
8	0.2095151878	-0.0908203584	0.5908203584	0.0058752390
8	0.2051273407	-0.0927239820	0.5927239820	0.0059398249
8	0.2007323549	-0.0946193536	0.5946193536	0.0059953566
8	0.1963324365	-0.0965089945	0.5965089945	0.0060413360
8	0.1919297422	-0.0983953999	0.5983953999	0.0060774433
8	0.1875262053	-0.1002808216	0.6002808216	0.0061034101
8	0.1831227017	-0.1021662822	0.6021662822	0.0061190516
8	0.1787292443	-0.1040634246	0.6040634246	0.0061242715
8	0.1743357868	-0.1059605671	0.6059605671	0.0061190664
8	0.1699600455	-0.1078780727	0.6078780727	0.0061035299
8	0.1655922028	-0.1098045613	0.6098045613	0.0060778561
8	0.1612377678	-0.1117461668	0.6117461668	0.0060423429
8	0.1568989568	-0.1137051827	0.6137051827	0.0059973952
8	0.1525784075	-0.1156842761	0.6156842761	0.0059435078
8	0.1482789062	-0.1176861572	0.6176861572	0.0058813442
8	0.1440035008	-0.1197136773	0.6197136773	0.0058116231
8	0.1397557361	-0.1217700410	0.6217700410	0.0057351909
8	0.1355397565	-0.1238588544	0.6238588544	0.0056529997
8	0.1313605887	-0.1259843336	0.6259843336	0.0055661037
8	0.1271814208	-0.1281098127	0.6281098127	0.0054756482
8	0.1230862069	-0.1303154861	0.6303154861	0.0053828417
8	0.1190490160	-0.1325740096	0.6325740096	0.0052889435
8	0.1150799733	-0.1348921412	0.6348921412	0.0051951315
8	0.1111916792	-0.1372777162	0.6372777162	0.0051026919
8	0.1073986675	-0.1397387962	0.6397387962	0.0050126307
8	0.1037166970	-0.1422827951	0.6422827950	0.0049258538
8	0.1001612681	-0.1449152552	0.6449152552	0.0048429899
8	0.0967452503	-0.1476384509	0.6476384509	0.0047643508
8	0.0934760583	-0.1504503143	0.6504503143	0.0046899005
8	0.0903533868	-0.1533442467	0.6533442467	0.0046192623
8	0.0873686653	-0.1563100691	0.6563100691	0.0045517643
8	0.0845066679	-0.1593357705	0.6593357705	0.0044865103
8	0.0817485646	-0.1624093380	0.6624093380	0.0044224625
8	0.0790750870	-0.1655200682	0.6655200682	0.0043585023
8	0.0764686221	-0.1686591053	0.6686591053	0.0042935758
8	0.0739142775	-0.1718194922	0.6718194922	0.0042266355
8	0.0713999444	-0.1749958814	0.6749958814	0.0041567856
8	0.0689159580	-0.1781841865	0.6781841865	0.0040832000
8	0.0664553166	-0.1813815300	0.6813815300	0.0040053393
8	0.0640114362	-0.1845852947	0.6845852947	0.0039227767
8	0.0615675558	-0.1877890593	0.6877890593	0.0038353059
8	0.0591454473	-0.1910010803	0.6910010803	0.0037429126
8	0.0567290897	-0.1942152663	0.6942152663	0.0036458096
8	0.0543153582	-0.1974304388	0.6974304388	0.0035443696
8	0.0519023283	-0.2006458745	0.7006458745	0.0034391521
8	0.0494885193	-0.2038610178	0.7038610178	0.0033308770
8	0.0470727524	-0.2070754259	0.7070754259	0.0032204063
8	0.0446540939	-0.2102887464	0.7102887464	0.0031087251
8	0.0422318284	-0.2135007083	0.7135007083	0.0029969239
8	0.0398054582	-0.2167111206	0.7167111206	0.0028861824
8	0.0373747301	-0.2199198842	0.7199198842	0.0027777567
8	0.0349440020	-0.2231286479	0.7231286479	0.0026729618
8	0.0325053531	-0.2263344051	0.7263344051	0.0025732071
8	0.0300630299	-0.2295387635	0.7295387635	0.0024799622
8	0.0276188940	-0.2327424307	0.7327424307	0.0023947109
8	0.0251761716	-0.2359466368	0.7359466368	0.0023191661
8	0.0227410548	-0.2391537363	0.7391537363	0.0022550669
8	0.0203266114	-0.2423686414	0.7423686414	0.0022043751
8	0.0179428807	-0.2455949858	0.7455949858	0.0021692710
8	0.0156852663	-0.2488663727	0.7488663727	0.0021522324
8	0.0231100000	-0.2500000000	0.7500000000	0.0021831925
