N	X	Y	Z	FIELD_VALUE
14	-0.0834141860	0.5661153110	0.6883081802	0.0111405984
14	-0.0838687563	0.5623925197	0.6868649442	0.0111153395
14	-0.0845162647	0.5586573921	0.6855412663	0.0110949065
14	-0.0853732726	0.5549141833	0.6843818597	0.0110804243
14	-0.0870801053	0.5495841552	0.6832430354	0.0110722980
14	-0.0866297579	0.5521325870	0.6793524303	0.0110794266
14	-0.0865423142	0.5539804728	0.6756590853	0.0110961015
14	-0.0865851423	0.5558807764	0.6719938761	0.0111202591
14	-0.0867418493	0.5578960611	0.6683994101	0.0111500164
14	-0.0870437071	0.5600694509	0.6649167730	0.0111839467
14	-0.0874147225	0.5623118656	0.6614893478	0.0112208259
14	-0.0879010441	0.5646529139	0.6581503401	0.0112597635
14	-0.0885077986	0.5670734166	0.6548953144	0.0113000151
14	-0.0892405689	0.5695537802	0.6517183166	0.0113411710
14	-0.0901073918	0.5720754588	0.6486141178	0.0113830282
14	-0.0911713373	0.5746251792	0.6456027515	0.0114257065
14	-0.0922848445	0.5771789699	0.6426146787	0.0114694801
14	-0.0935944977	0.5797345469	0.6397159648	0.0115148625
14	-0.0950019222	0.5822858504	0.6368632876	0.0115624770
14	-0.0966081442	0.5848217932	0.6341115518	0.0116131130
14	-0.0983144069	0.5873474882	0.6314155318	0.0116675681
14	-0.1002386392	0.5898466051	0.6288554097	0.0117266412
14	-0.1022971966	0.5923250644	0.6263886438	0.0117911275
14	-0.1044575014	0.5947850699	0.6239974598	0.0118616764
14	-0.1068071236	0.5972025017	0.6217577963	0.0119388031
14	-0.1093242556	0.5995711101	0.6196638594	0.0120229652
14	-0.1120084948	0.6018782128	0.6177265927	0.0121143931
14	-0.1148597265	0.6041088736	0.6159585764	0.0122131441
14	-0.1178735778	0.6062480727	0.6143698108	0.0123190395
14	-0.1210413682	0.6082820042	0.6129670052	0.0124315892
14	-0.1244666221	0.6100851168	0.6119247413	0.0125500778
14	-0.1278918761	0.6118882295	0.6108824774	0.0126734322
14	-0.1314265022	0.6135649397	0.6100237888	0.0127995802
14	-0.1350538026	0.6151140022	0.6093428067	0.0129263142
14	-0.1387576928	0.6165369807	0.6088319993	0.0130508827
14	-0.1425233402	0.6178376066	0.6084829093	0.0131701126
14	-0.1463374700	0.6190211901	0.6082865794	0.0132805148
14	-0.1501884217	0.6200942878	0.6082336154	0.0133784150
14	-0.1540660009	0.6210651003	0.6083133496	0.0134600796
14	-0.1579613284	0.6219451254	0.6085108786	0.0135219671
14	-0.1618665188	0.6227556924	0.6087989513	0.0135609143
14	-0.1657814132	0.6233889002	0.6093268207	0.0135743619
14	-0.1696963075	0.6240221080	0.6098546901	0.0135604497
14	-0.1736004235	0.6244970721	0.6106034153	0.0135180906
14	-0.1774966925	0.6249211865	0.6114260349	0.0134471498
14	-0.1813803440	0.6252871363	0.6123388332	0.0133484760
14	-0.1852477910	0.6255943582	0.6133450758	0.0132238024
14	-0.1890958335	0.6258466125	0.6144443924	0.0130756593
14	-0.1929218128	0.6260495092	0.6156346660	0.0129072878
14	-0.1967235670	0.6262102007	0.6169129742	0.0127224563
14	-0.2004994710	0.6263375275	0.6182757727	0.0125252212
14	-0.2042485128	0.6264424434	0.6197188162	0.0123198337
14	-0.2079703976	0.6265386782	0.6212369033	0.0121104975
14	-0.2116922824	0.6266349130	0.6227549904	0.0119013601
14	-0.2153614196	0.6267481091	0.6244054699	0.0116960696
14	-0.2190062385	0.6269124807	0.6261089371	0.0114978345
14	-0.2226294769	0.6271619331	0.6278507440	0.0113093663
14	-0.2262327867	0.6275384307	0.6296125391	0.0111325802
14	-0.2298147789	0.6280908457	0.6313711761	0.0109685165
14	-0.2333676960	0.6288689820	0.6331008984	0.0108171638
14	-0.2368747115	0.6299110285	0.6347808412	0.0106774724
14	-0.2403111269	0.6312283188	0.6364085226	0.0105476498
14	-0.2436501362	0.6327984798	0.6380126214	0.0104255941
14	-0.2468675308	0.6345729034	0.6396549136	0.0103095644
14	-0.2499404989	0.6364912727	0.6414174232	0.0101980252
14	-0.2528446165	0.6384933288	0.6433785717	0.0100894288
14	-0.2555572050	0.6405266843	0.6455869937	0.0099818704
14	-0.2580678608	0.6425532170	0.6480471900	0.0098729680
14	-0.2603860990	0.6445522852	0.6507270432	0.0097601832
14	-0.2625385671	0.6465180160	0.6535783452	0.0096412808
14	-0.2645594313	0.6484530243	0.6565543275	0.0095144995
14	-0.2664818249	0.6503627253	0.6596176236	0.0093787021
14	-0.2683335268	0.6522521678	0.6627412556	0.0092332812
14	-0.2701359968	0.6541248972	0.6659068067	0.0090781574
14	-0.2719041428	0.6559823526	0.6691030029	0.0089136829
14	-0.2736722889	0.6578398081	0.6722991991	0.0087406068
14	-0.2753999418	0.6596704132	0.6755360061	0.0085599868
14	-0.2771203361	0.6614855630	0.6787864346	0.0083731771
14	-0.2788386433	0.6632841654	0.6820480314	0.0081817596
14	-0.2805579173	0.6650642552	0.6853200870	0.0079874569
14	-0.2822803870	0.6668234926	0.6886025476	0.0077921085
14	-0.2840077288	0.6685592635	0.6918957767	0.0075975544
14	-0.2857411715	0.6702686641	0.6952004832	0.0074056618
14	-0.2874815122	0.6719484941	0.6985176953	0.0072182461
14	-0.2892291033	0.6735952574	0.7018487438	0.0070369768
14	-0.2909837279	0.6752051610	0.7051953074	0.0068634351
14	-0.2927383524	0.6768150647	0.7085418709	0.0066990937
14	-0.2945041437	0.6783484972	0.7119208980	0.0065452009
14	-0.2962726728	0.6798310328	0.7153229572	0.0064028076
14	-0.2980392269	0.6812586695	0.7187515254	0.0062728867
14	-0.2997968082	0.6826254769	0.7222118729	0.0061562532
14	-0.3015347032	0.6839244045	0.7257111906	0.0060535213
14	-0.3032366003	0.6851469310	0.7292592718	0.0059652435
14	-0.3048772848	0.6862819595	0.7328696830	0.0058918381
14	-0.3064173726	0.6873140604	0.7365608554	0.0058334837
14	-0.3079114103	0.6883072319	0.7402840389	0.0057903104
14	-0.3091157929	0.6890886631	0.7441723407	0.0057622039
14	-0.3101721221	0.6898227135	0.7500105183	0.0057474348
14	-0.3106062140	0.6894700754	0.7525538564	0.0057502665
14	-0.3117995524	0.6881135461	0.7562703709	0.0057671802
14	-0.3187890000	0.6812110000	0.7500000000	0.0058556052
15	0.0805155000	0.8375345000	0.9308565000	0.0059553572
15	0.0789354848	0.8379451170	0.9263807067	0.0059448351
15	0.0771954247	0.8413305133	0.9276549480	0.0058717997
15	0.0754981900	0.8447929975	0.9287550842	0.0058139736
15	0.0738485939	0.8483306921	0.9296560394	0.0057716044
15	0.0722978895	0.8519807076	0.9301839625	0.0057446049
15	0.0705345748	0.8569842634	0.9301242948	0.0057318289
15	0.0713543789	0.8544300628	0.9307533703	0.0057351965
15	0.0728049997	0.8509035147	0.9320052039	0.0057524789
15	0.0744557164	0.8476136591	0.9336316136	0.0057852229
15	0.0762582778	0.8445851847	0.9355986344	0.0058344539
15	0.0781621571	0.8417717785	0.9377953869	0.0059009908
15	0.0801055995	0.8390498856	0.9400780398	0.0059852520
15	0.0821000753	0.8364424068	0.9424559410	0.0060871678
15	0.0841361915	0.8339160450	0.9448899455	0.0062064347
15	0.0862086117	0.8314445175	0.9473516537	0.0063423848
15	0.0883152130	0.8290071538	0.9498188396	0.0064940800
15	0.0904790703	0.8265852539	0.9522484671	0.0066603942
15	0.0926429276	0.8241633541	0.9546780945	0.0068398876
15	0.0948366206	0.8217383828	0.9570751227	0.0070310712
15	0.0970596784	0.8193009980	0.9594287073	0.0072321904
15	0.0993117399	0.8168435350	0.9617290749	0.0074414095
15	0.1015924187	0.8143597493	0.9639672866	0.0076567878
15	0.1039011637	0.8118446524	0.9661351774	0.0078762687
15	0.1062371975	0.8092944528	0.9682253997	0.0080978123
15	0.1085994779	0.8067065030	0.9702315133	0.0083192904
15	0.1109866827	0.8040791682	0.9721479925	0.0085385979
15	0.1133977541	0.8014107535	0.9739679642	0.0087535969
15	0.1158452673	0.7986723606	0.9756139191	0.0089622781
15	0.1182927805	0.7959339678	0.9772598740	0.0091626375
15	0.1207567882	0.7931611728	0.9788140007	0.0093526610
15	0.1232348107	0.7903573279	0.9802809935	0.0095304855
15	0.1257244171	0.7875268621	0.9816690510	0.0096944022
15	0.1282233850	0.7846756852	0.9829912491	0.0098429357
15	0.1307299309	0.7818124331	0.9842687808	0.0099748331
15	0.1332430439	0.7789525444	0.9855404697	0.0100891725
15	0.1357605360	0.7761111130	0.9868471997	0.0101856466
15	0.1382809458	0.7733021592	0.9882222839	0.0102646943
15	0.1407994643	0.7706116362	0.9898373591	0.0103279435
15	0.1432952771	0.7681270981	0.9918095829	0.0103789009
15	0.1457257580	0.7659839122	0.9942497786	0.0104232182
15	0.1480650782	0.7642657852	0.9971149169	0.0104675469
15	0.1503767999	0.7629185182	1.0002105438	0.0105173239
15	0.1527836192	0.7618318310	1.0033385400	0.0105759235
15	0.1553692387	0.7609201812	1.0063708423	0.0106452840
15	0.1582527198	0.7601702397	1.0091489078	0.0107263894
15	0.1613526159	0.7594951542	1.0116841290	0.0108192407
15	0.1646238757	0.7588508863	1.0139832414	0.0109228364
15	0.1680221206	0.7582012011	1.0160709720	0.0110351794
15	0.1715093898	0.7575196884	1.0179806764	0.0111537626
15	0.1750547035	0.7567906877	1.0197501288	0.0112757637
15	0.1786333100	0.7560106079	1.0214203704	0.0113981904
15	0.1822313878	0.7550828024	1.0229578971	0.0115183324
15	0.1858088939	0.7540319381	1.0244611845	0.0116337253
15	0.1893454916	0.7528604086	1.0259727061	0.0117425374
15	0.1927963941	0.7515234917	1.0275489133	0.0118436006
15	0.1961045031	0.7499917357	1.0292593344	0.0119367429
15	0.1991197238	0.7481718303	1.0312311174	0.0120228073
15	0.2019651938	0.7462166003	1.0333319494	0.0121032084
15	0.2045009215	0.7440486002	1.0356277730	0.0121793056
15	0.2067186319	0.7416859333	1.0380679795	0.0122521358
15	0.2086451974	0.7391476909	1.0405840175	0.0123219542
15	0.2103104531	0.7364350013	1.0431049211	0.0123884039
15	0.2118012126	0.7335937523	1.0455904042	0.0124505573
15	0.2131341844	0.7306168597	1.0479996491	0.0125073513
15	0.2143370491	0.7275122253	1.0503059729	0.0125573681
15	0.2154296160	0.7242884903	1.0524912868	0.0125991160
15	0.2164260744	0.7209563926	1.0545460809	0.0126309358
15	0.2173777391	0.7175737709	1.0565331743	0.0126511871
15	0.2181700971	0.7140118043	1.0582354571	0.0126581645
15	0.2189624550	0.7104498376	1.0599377400	0.0126508180
15	0.2196125222	0.7067510768	1.0613667572	0.0126282502
15	0.2202277061	0.7030214106	1.0627234870	0.0125905562
15	0.2207903252	0.6992506021	1.0639776196	0.0125385633
15	0.2212784133	0.6954279175	1.0650867290	0.0124740896
15	0.2217039663	0.6915676726	1.0660760732	0.0123999024
15	0.2220923585	0.6876878760	1.0669965706	0.0123197630
15	0.2224090486	0.6837755111	1.0677881738	0.0122381677
15	0.2226929934	0.6798508041	1.0685250298	0.0121604068
15	0.2229167414	0.6759087024	1.0691789010	0.0120922368
15	0.2231366109	0.6719669295	1.0698363433	0.0120398190
15	0.2233480187	0.6680374042	1.0705717888	0.0120095464
15	0.2235017933	0.6657839826	1.0712176543	0.0120044597
15	0.2189493980	0.6637789655	1.0734278980	0.0120363047
15	0.2152511919	0.6624898164	1.0742650101	0.0120967489
15	0.2114990390	0.6612491674	1.0748955188	0.0121816698
15	0.2076829492	0.6601070587	1.0752519591	0.0122844438
15	0.2038565597	0.6589860165	1.0755574808	0.0123986248
15	0.2000055413	0.6579255803	1.0757351959	0.0125180498
15	0.1961354517	0.6569243194	1.0757997227	0.0126368761
15	0.1922516635	0.6559760519	1.0757679536	0.0127497700
15	0.1883495757	0.6551270994	1.0755676647	0.0128520242
15	0.1844424570	0.6543212452	1.0752939869	0.0129396614
15	0.1805308289	0.6535997055	1.0748739180	0.0130095836
15	0.1766198594	0.6529189309	1.0743798246	0.0130598020
15	0.1727103475	0.6522792217	1.0738182262	0.0130894826
15	0.1688202988	0.6517501643	1.0730303972	0.0130990487
15	0.1649302501	0.6512211070	1.0722425682	0.0130902264
15	0.1610780734	0.6507850283	1.0712244694	0.0130657567
15	0.1572397207	0.6503613416	1.0701457934	0.0130295691
15	0.1534356298	0.6499557603	1.0689357585	0.0129863861
15	0.1496615995	0.6495465228	1.0676287301	0.0129416168
15	0.1459306174	0.6491073517	1.0662033955	0.0129011056
15	0.1422712213	0.6485480603	1.0646299161	0.0128709285
15	0.1380246839	0.6475771414	1.0627034635	0.0128566056
15	0.1343826026	0.6446109923	1.0639135824	0.0128758058
15	0.1319007677	0.6421638187	1.0659544947	0.0129086833
15	0.1295623649	0.6397776288	1.0682427635	0.0129411530
15	0.1272686874	0.6374057279	1.0705954159	0.0129639392
15	0.1251325590	0.6350301528	1.0731001917	0.0129721135
15	0.1229964305	0.6326545778	1.0756049675	0.0129635670
15	0.1210323952	0.6302581129	1.0782378138	0.0129377465
15	0.1191180180	0.6278563618	1.0809049240	0.0128951475
15	0.1173130890	0.6254455407	1.0836450188	0.0128367104
15	0.1156243853	0.6230268199	1.0864570682	0.0127636061
15	0.1140591994	0.6206045288	1.0893424271	0.0126770502
15	0.1126266689	0.6181828771	1.0923022388	0.0125782055
15	0.1113249423	0.6157656841	1.0953308180	0.0124682118
15	0.1101478096	0.6133560058	1.0984206503	0.0123482530
15	0.1090816851	0.6109554752	1.1015615515	0.0122195834
15	0.1081034331	0.6085637430	1.1047405647	0.0120837337
15	0.1071781515	0.6061780130	1.1079416203	0.0119425839
15	0.1062573345	0.6037930631	1.1111447044	0.0117984020
15	0.1053365175	0.6014081132	1.1143477886	0.0116537051
15	0.1043118475	0.5990130753	1.1175081656	0.0115108707
15	0.1031168785	0.5966053608	1.1205922203	0.0113714633
15	0.1017237284	0.5941899955	1.1235779097	0.0112358785
15	0.1001590480	0.5917751340	1.1264703203	0.0111032481
15	0.0984887070	0.5893653921	1.1293025777	0.0109722378
15	0.0967859044	0.5869608306	1.1321185783	0.0108416034
15	0.0951100374	0.5845602556	1.1349557398	0.0107103406
15	0.0935012575	0.5821637152	1.1378384107	0.0105776428
15	0.0919831590	0.5797730640	1.1407792125	0.0104428030
15	0.0905674776	0.5773917011	1.1437829985	0.0103053570
15	0.0891517961	0.5750103383	1.1467867845	0.0101650259
15	0.0879338899	0.5726561751	1.1499057917	0.0100217609
15	0.0868252897	0.5703259242	1.1530879282	0.0098756637
15	0.0858137881	0.5680246451	1.1563275654	0.0097272819
15	0.0848892789	0.5657576013	1.1596211910	0.0095774384
15	0.0840400326	0.5635293297	1.1629651712	0.0094273211
15	0.0832518631	0.5613429045	1.1663550699	0.0092783776
15	0.0825070587	0.5591990286	1.1697848925	0.0091323440
15	0.0817827067	0.5570948671	1.1732460360	0.0089911614
15	0.0810479798	0.5550225223	1.1767256012	0.0088568166
15	0.0802597173	0.5529671941	1.1802034035	0.0087313929
15	0.0794714549	0.5509118660	1.1836812058	0.0086167306
15	0.0784706732	0.5488469189	1.1870928333	0.0085141391
15	0.0771487044	0.5467184579	1.1903393468	0.0084239393
15	0.0755774306	0.5445461263	1.1934299287	0.0083448844
15	0.0734663240	0.5423368817	1.1961164534	0.0082739657
15	0.0711148009	0.5401546901	1.1986026877	0.0082070842
15	0.0685055420	0.5380423376	1.2008651291	0.0081411618
15	0.0656375936	0.5360788585	1.2029239954	0.0080739615
15	0.0627148199	0.5341806164	1.2049655019	0.0080043375
15	0.0597332799	0.5323799488	1.2070107135	0.0079316383
15	0.0567327478	0.5306414667	1.2090839982	0.0078554075
15	0.0537278944	0.5289472550	1.2111900257	0.0077752779
15	0.0507256175	0.5272842520	1.2133268303	0.0076909281
15	0.0477288016	0.5256430329	1.2154900852	0.0076020935
15	0.0447381911	0.5240170058	1.2176750151	0.0075086119
15	0.0417534715	0.5224016251	1.2198771996	0.0074104218
15	0.0387738057	0.5207937617	1.2220927495	0.0073077080
15	0.0357981375	0.5191912222	1.2243182997	0.0072008473
15	0.0328253189	0.5175924083	1.2265508838	0.0070904864
15	0.0298525003	0.5159935944	1.2287834680	0.0069775992
15	0.0268827255	0.5143993611	1.2310239940	0.0068634436
15	0.0239124472	0.5128059189	1.2332644063	0.0067496255
15	0.0209399673	0.5112121661	1.2355014054	0.0066380482
15	0.0179633360	0.5096169873	1.2377312949	0.0065309900
15	0.0149799133	0.5080189614	1.2399490824	0.0064310416
15	0.0119857329	0.5064159632	1.2421471423	0.0063411516
15	0.0089739757	0.5048043258	1.2443120153	0.0062646701
15	0.0059515088	0.5031872841	1.2464562052	0.0062054045
15	0.0028584877	0.5015337815	1.2484560847	0.0061676466
15	0.0000038941	0.5000081457	1.2499934386	0.0061560732
15	0.0000000000	0.5000000000	1.2500000000	0.0061560733
16	0.0000000000	0.0000000000	0.0000000000	0.0061562188
16	0.0046608363	0.0024907424	0.0026976579	0.0061869373
16	0.0077183155	0.0041253312	0.0047723701	0.0062378326
16	0.0107356466	0.0057392773	0.0069269225	0.0063076649
16	0.0137335211	0.0073435331	0.0091185089	0.0063924404
16	0.0167194391	0.0089421251	0.0113322028	0.0064886287
16	0.0196947260	0.0105364128	0.0135647312	0.0065931217
16	0.0226700130	0.0121307004	0.0157972596	0.0067031811
16	0.0256420693	0.0137240005	0.0180352199	0.0068163963
16	0.0286126832	0.0153173331	0.0202752336	0.0069306943
16	0.0315833279	0.0169115942	0.0225144854	0.0070443626
16	0.0345553132	0.0185077179	0.0247503622	0.0071559971
16	0.0375298682	0.0201067531	0.0269802612	0.0072644949
16	0.0405082051	0.0217100338	0.0292013507	0.0073690882
16	0.0434915007	0.0233193740	0.0314104224	0.0074692920
16	0.0464808213	0.0249373841	0.0336037159	0.0075648408
16	0.0494768891	0.0265681320	0.0357766737	0.0076556954
16	0.0524796664	0.0282489509	0.0378975178	0.0077419875
16	0.0554824437	0.0299297698	0.0400183620	0.0078239645
16	0.0584843011	0.0316467845	0.0421089179	0.0079019230
16	0.0614772338	0.0334117442	0.0441698006	0.0079761907
16	0.0644554683	0.0352216675	0.0462113671	0.0080471753
16	0.0673431621	0.0371607690	0.0482653458	0.0081154520
16	0.0700900945	0.0392059978	0.0504149812	0.0081818696
16	0.0726027005	0.0413476027	0.0527646801	0.0082481174
16	0.0747842911	0.0435432803	0.0554016766	0.0083170286
16	0.0765999596	0.0457345134	0.0583279829	0.0083924027
16	0.0779398140	0.0478566179	0.0615710512	0.0084779903
16	0.0791016626	0.0499428346	0.0649124685	0.0085757374
16	0.0799997665	0.0519815908	0.0683718960	0.0086858183
16	0.0807527735	0.0540391139	0.0718567651	0.0088073604
16	0.0815057804	0.0560966369	0.0753416341	0.0089386607
16	0.0822320000	0.0581818122	0.0788148092	0.0090777455
16	0.0829668044	0.0603050780	0.0822608579	0.0092225797
16	0.0837360609	0.0624710895	0.0856696527	0.0093712060
16	0.0845594621	0.0646803804	0.0890342644	0.0095218116
16	0.0854525668	0.0669306604	0.0923497113	0.0096728248
16	0.0864280874	0.0692178380	0.0956120952	0.0098229485
16	0.0874965345	0.0715367778	0.0988180307	0.0099712179
16	0.0886666376	0.0738818546	0.1019642246	0.0101169798
16	0.0899465410	0.0762475893	0.1050465510	0.0102599320
16	0.0914282068	0.0786367977	0.1080087264	0.0104000820
16	0.0929098726	0.0810260060	0.1109709019	0.0105376899
16	0.0944903862	0.0834226250	0.1138704324	0.0106730513
16	0.0961528313	0.0858239325	0.1167154845	0.0108068419
16	0.0978663572	0.0882289628	0.1195239770	0.0109397915
16	0.0995821875	0.0906384724	0.1223267665	0.0110728068
16	0.1012341080	0.0930536088	0.1251657579	0.0112070105
16	0.1027507450	0.0954726978	0.1280820231	0.0113437370
16	0.1040830577	0.0978893344	0.1310966087	0.0114842203
16	0.1052310772	0.1002963684	0.1342005422	0.0116287608
16	0.1062429584	0.1026920764	0.1373648399	0.0117764684
16	0.1072121329	0.1050835708	0.1405470649	0.0119253561
16	0.1081813073	0.1074750652	0.1437292900	0.0120729542
16	0.1091821771	0.1098698160	0.1468981740	0.0122168336
16	0.1102556534	0.1122713860	0.1500354911	0.0123549145
16	0.1114298399	0.1146808607	0.1531267130	0.0124854756
16	0.1127222151	0.1170971566	0.1561604141	0.0126070519
16	0.1141419855	0.1195175483	0.1591280112	0.0127184406
16	0.1156933080	0.1219383701	0.1620228238	0.0128183628
16	0.1173686854	0.1243555071	0.1648449900	0.0129056271
16	0.1191614189	0.1267650774	0.1675949558	0.0129789641
16	0.1210636174	0.1291630426	0.1702751951	0.0130371705
16	0.1230682285	0.1315488530	0.1728852420	0.0130791203
16	0.1251192330	0.1339278820	0.1754626660	0.0131041118
16	0.1273410381	0.1362852755	0.1779043657	0.0131122290
16	0.1295628433	0.1386426690	0.1803460653	0.0131048953
16	0.1319641661	0.1410014927	0.1825940286	0.0130858182
16	0.1344656847	0.1433845453	0.1846904856	0.0130623334
16	0.1384293504	0.1464529918	0.1861743331	0.0130455939
16	0.1345814402	0.1449792675	0.1880343289	0.0130588403
16	0.1320765250	0.1438768332	0.1910713854	0.0130986887
16	0.1303356849	0.1426748614	0.1946065526	0.0131707432
16	0.1289346546	0.1414154899	0.1982812430	0.0132746345
16	0.1279151396	0.1401116750	0.2020736640	0.0134074435
16	0.1271294326	0.1388014831	0.2059236889	0.0135649230
16	0.1265405717	0.1375083638	0.2098178870	0.0137418788
16	0.1261177322	0.1362480891	0.2137470399	0.0139324974
16	0.1258403389	0.1350323037	0.2177053805	0.0141303225
16	0.1256964058	0.1338713777	0.2216892364	0.0143284519
16	0.1257641905	0.1328278706	0.2257103923	0.0145198006
16	0.1258319752	0.1317843635	0.2297315481	0.0146971150
16	0.1259990749	0.1308038597	0.2337667479	0.0148533454
16	0.1262511603	0.1298826953	0.2378123245	0.0149821846
16	0.1266353757	0.1290650053	0.2418707451	0.0150783226
16	0.1270615246	0.1282816664	0.2459319763	0.0151376833
16	0.1276715955	0.1276715955	0.2500000000	0.0151577604
16	0.1282816664	0.1270615246	0.2540680237	0.0151376833
16	0.1290650053	0.1266353757	0.2581292549	0.0150783226
16	0.1298826953	0.1262511603	0.2621876755	0.0149821846
16	0.1308038597	0.1259990749	0.2662332521	0.0148533454
16	0.1317843635	0.1258319752	0.2702684519	0.0146971150
16	0.1328278706	0.1257641905	0.2742896077	0.0145198006
16	0.1338713777	0.1256964058	0.2783107636	0.0143284519
16	0.1350323037	0.1258403389	0.2822946195	0.0141303225
16	0.1362480891	0.1261177322	0.2862529601	0.0139324974
16	0.1375083638	0.1265405717	0.2901821130	0.0137418788
16	0.1388014831	0.1271294326	0.2940763111	0.0135649230
16	0.1401116750	0.1279151396	0.2979263360	0.0134074435
16	0.1414154899	0.1289346546	0.3017187570	0.0132746345
16	0.1426748614	0.1303356849	0.3053934474	0.0131707432
16	0.1438768332	0.1320765250	0.3089286146	0.0130986887
16	0.1449792675	0.1345814402	0.3119656711	0.0130588403
16	0.1464529918	0.1384293504	0.3138256669	0.0130455939
16	0.1433845453	0.1344656847	0.3153095144	0.0130623334
16	0.1410014927	0.1319641661	0.3174059714	0.0130858182
16	0.1386426690	0.1295628433	0.3196539347	0.0131048953
16	0.1362852755	0.1273410381	0.3220956343	0.0131122290
16	0.1339278820	0.1251192330	0.3245373340	0.0131041118
16	0.1315488530	0.1230682285	0.3271147580	0.0130791203
16	0.1291630426	0.1210636174	0.3297248049	0.0130371705
16	0.1267650774	0.1191614189	0.3324050442	0.0129789641
16	0.1243555071	0.1173686854	0.3351550100	0.0129056271
16	0.1219383701	0.1156933080	0.3379771762	0.0128183628
16	0.1195175483	0.1141419855	0.3408719888	0.0127184406
16	0.1170971566	0.1127222151	0.3438395859	0.0126070519
16	0.1146808607	0.1114298399	0.3468732870	0.0124854756
16	0.1122713860	0.1102556534	0.3499645089	0.0123549145
16	0.1098698160	0.1091821771	0.3531018260	0.0122168336
16	0.1074750652	0.1081813073	0.3562707100	0.0120729542
16	0.1050835708	0.1072121329	0.3594529351	0.0119253561
16	0.1026920764	0.1062429584	0.3626351601	0.0117764684
16	0.1002963684	0.1052310772	0.3657994578	0.0116287608
16	0.0978893344	0.1040830577	0.3689033913	0.0114842203
16	0.0954726978	0.1027507450	0.3719179769	0.0113437370
16	0.0930536088	0.1012341080	0.3748342421	0.0112070105
16	0.0906384724	0.0995821875	0.3776732335	0.0110728068
16	0.0882289628	0.0978663572	0.3804760230	0.0109397915
16	0.0858239325	0.0961528313	0.3832845155	0.0108068419
16	0.0834226250	0.0944903862	0.3861295676	0.0106730513
16	0.0810260060	0.0929098726	0.3890290981	0.0105376899
16	0.0786367977	0.0914282068	0.3919912736	0.0104000820
16	0.0762475893	0.0899465410	0.3949534490	0.0102599320
16	0.0738818546	0.0886666376	0.3980357754	0.0101169798
16	0.0715367778	0.0874965345	0.4011819693	0.0099712179
16	0.0692178380	0.0864280874	0.4043879048	0.0098229485
16	0.0669306604	0.0854525668	0.4076502887	0.0096728248
16	0.0646803804	0.0845594621	0.4109657356	0.0095218116
16	0.0624710895	0.0837360609	0.4143303473	0.0093712060
16	0.0603050780	0.0829668044	0.4177391421	0.0092225797
16	0.0581818122	0.0822320000	0.4211851908	0.0090777455
16	0.0560966369	0.0815057804	0.4246583659	0.0089386607
16	0.0540391139	0.0807527735	0.4281432349	0.0088073604
16	0.0519815908	0.0799997665	0.4316281040	0.0086858183
16	0.0499428346	0.0791016626	0.4350875315	0.0085757374
16	0.0478566179	0.0779398140	0.4384289488	0.0084779903
16	0.0457345134	0.0765999596	0.4416720171	0.0083924027
16	0.0435432803	0.0747842911	0.4445983234	0.0083170286
16	0.0413476027	0.0726027005	0.4472353199	0.0082481174
16	0.0392059978	0.0700900945	0.4495850188	0.0081818696
16	0.0371607690	0.0673431621	0.4517346542	0.0081154520
16	0.0352216675	0.0644554683	0.4537886329	0.0080471753
16	0.0334117442	0.0614772338	0.4558301994	0.0079761907
16	0.0316467845	0.0584843011	0.4578910821	0.0079019230
16	0.0299297698	0.0554824437	0.4599816380	0.0078239645
16	0.0282489509	0.0524796664	0.4621024822	0.0077419875
16	0.0265681320	0.0494768891	0.4642233263	0.0076556954
16	0.0249373841	0.0464808213	0.4663962841	0.0075648408
16	0.0233193740	0.0434915007	0.4685895776	0.0074692920
16	0.0217100338	0.0405082051	0.4707986493	0.0073690882
16	0.0201067531	0.0375298682	0.4730197388	0.0072644949
16	0.0185077179	0.0345553132	0.4752496378	0.0071559971
16	0.0169115942	0.0315833279	0.4774855146	0.0070443626
16	0.0153173331	0.0286126832	0.4797247664	0.0069306943
16	0.0137240005	0.0256420693	0.4819647801	0.0068163963
16	0.0121307004	0.0226700130	0.4842027404	0.0067031811
16	0.0105364128	0.0196947260	0.4864352688	0.0065931217
16	0.0089421251	0.0167194391	0.4886677972	0.0064886287
16	0.0073435331	0.0137335211	0.4908814911	0.0063924404
16	0.0057392773	0.0107356466	0.4930730775	0.0063076649
16	0.0041253312	0.0077183155	0.4952276299	0.0062378326
16	0.0024907424	0.0046608363	0.4973023421	0.0061869373
16	0.0000000000	0.0000000000	0.5000000000	0.0061562188
17	0.0805155000	0.8375345000	0.9308565000	0.0059555950
17	0.0789465395	0.8379227373	0.9263560293	0.0059456035
17	0.0772068128	0.8413084098	0.9276299681	0.0058724231
17	0.0755096607	0.8447707925	0.9287305896	0.0058144449
17	0.0738598698	0.8483080063	0.9296332054	0.0057719197
17	0.0723085270	0.8519573166	0.9301643762	0.0057447653
17	0.0705292737	0.8569978103	0.9301115559	0.0057317923
17	0.0706661040	0.8589467778	0.9291821169	0.0057340034
17	0.0718476889	0.8616807007	0.9264028012	0.0057514099
17	0.0733260233	0.8638418113	0.9232544244	0.0057876963
17	0.0749496117	0.8656396068	0.9199400768	0.0058431450
17	0.0766831906	0.8671469875	0.9165303473	0.0059175574
